Year,Average,MP_Change,MicroPlastic_Amt,Percentage_Change,plastic_zone.zone,CPC_Group_En,Name_En
2006,26,0,,0.08333333333333333,77,"Molluscs live, fresh or chilled",Red abalone
2006,0,0,,0,77,"Molluscs live, fresh or chilled",Rough turban
2006,125,0,,0.05042016806722689,77,"Molluscs live, fresh or chilled",Sea mussels nei
2006,0,0,,0,77,"Molluscs live, fresh or chilled",Smooth giant clam
2006,0,0,,0,77,Other aquatic plants and animals,""
2006,1205.1625,0,,-0.1624857407231743,77,Other aquatic plants and animals,Blacklip pearl oyster
2006,0,0,,0,77,Other aquatic plants and animals,Coarse seagrape
2006,0,0,,-1,77,Other aquatic plants and animals,Elkhorn sea moss
2006,9.061,0,,0.0037664783427496067,77,Other aquatic plants and animals,Pearl oyster shells nei
2007,0,2.4181043029942493,241325,0,21,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
2007,0,2.4181043029942493,241325,0,21,"Fish live, fresh or chilled for human consumption",Atlantic cod
2007,24674.333333333332,2.4181043029942493,723975,-0.3032801543602052,21,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2007,3582,2.4181043029942493,241325,-0.2818765036086608,21,"Molluscs live, fresh or chilled",American cupped oyster
2007,16173.666666666666,2.4181043029942493,723975,-0.02041104740369873,21,"Molluscs live, fresh or chilled",Blue mussel
2007,211,2.4181043029942493,241325,0,21,"Molluscs live, fresh or chilled",Butter clam
2007,241,2.4181043029942493,482650,-0.6648122392211405,21,"Molluscs live, fresh or chilled",Marine molluscs nei
2007,27000,2.4181043029942493,241325,0,21,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
2007,232,2.4181043029942493,241325,-0.40816326530612246,21,"Molluscs live, fresh or chilled",Sand gaper
2007,11,2.4181043029942493,482650,-0.21428571428571427,21,"Molluscs live, fresh or chilled",Scallops nei
2007,0,2.311771178681373,1397993,0,31,"Crustaceans, live, fresh or chilled",Brine shrimp
2007,,-1,,0,31,"Crustaceans, live, fresh or chilled",Callinectes swimcrabs nei
2007,0,2.311771178681373,1397993,0,31,"Crustaceans, live, fresh or chilled",Caribbean spiny lobster
2007,0,2.311771178681373,1397993,0,31,"Crustaceans, live, fresh or chilled",Marine crabs nei
2007,0,2.311771178681373,1397993,0,31,"Crustaceans, live, fresh or chilled",Northern white shrimp
2007,216.66666666666666,2.311771178681373,4193979,-0.26719278466741836,31,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2007,0,2.311771178681373,1397993,0,31,"Crustaceans, live, fresh or chilled",Southern white shrimp
2007,0,2.311771178681373,1397993,0,31,"Crustaceans, live, fresh or chilled",Tropical spiny lobsters nei
2007,4513.275,2.311771178681373,16775916,-0.19288098715388516,31,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2007,0,2.311771178681373,1397993,0,31,"Fish live, fresh or chilled for human consumption",Bluegill
2007,85,5.623542357362746,8387958,2.493150684931507,31,"Fish live, fresh or chilled for human consumption",Cobia
2007,0,2.311771178681373,1397993,0,31,"Fish live, fresh or chilled for human consumption",European seabass
2007,50,2.311771178681373,2795986,1.380952380952381,31,"Fish live, fresh or chilled for human consumption",Florida pompano
2007,350,2.311771178681373,1397993,0,31,"Fish live, fresh or chilled for human consumption",Gilthead seabream
2007,0,2.311771178681373,1397993,0,31,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2007,374.08,3.1397139733517165,6989965,-0.05463735152893662,31,"Fish live, fresh or chilled for human consumption",Red drum
2007,1,2.311771178681373,1397993,0,31,"Fish live, fresh or chilled for human consumption",Tilapias nei
2007,30000.333333333332,2.311771178681373,4193979,-0.019051978768161,31,"Molluscs live, fresh or chilled",American cupped oyster
2007,,-1,,-1,31,"Molluscs live, fresh or chilled","Clams, etc. nei"
2007,362,3.9676567680220596,4193979,-0.34715960324616774,31,"Molluscs live, fresh or chilled",Mangrove cupped oyster
2007,0,2.311771178681373,1397993,-1,31,"Molluscs live, fresh or chilled",Queen conch
2007,10,2.311771178681373,1397993,0.923076923076923,31,Other aquatic plants and animals,Eucheuma seaweeds nei
2007,0,2.311771178681373,1397993,-1,31,Other aquatic plants and animals,Gracilaria seaweeds
2007,70998,0,,0.011641327424801584,67,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2007,175,0,,0,67,"Molluscs live, fresh or chilled",Abalones nei
2007,543,0,,1.1547619047619047,67,"Molluscs live, fresh or chilled",Blue mussel
2007,11,0,,-0.21428571428571427,67,"Molluscs live, fresh or chilled",Butter clam
2007,0,0,,-1,67,"Molluscs live, fresh or chilled",Cockles nei
2007,282,0,,-0.3561643835616438,67,"Molluscs live, fresh or chilled",Cupped oysters nei
2007,76,0,,0.2459016393442623,67,"Molluscs live, fresh or chilled",European flat oyster
2007,0,0,,0,67,"Molluscs live, fresh or chilled",Flat oysters nei
2007,2770,0,,-0.24347944831353271,67,"Molluscs live, fresh or chilled",Japanese carpet shell
2007,0,0,,0,67,"Molluscs live, fresh or chilled",Marine molluscs nei
2007,0,0,,-1,67,"Molluscs live, fresh or chilled",Olympia oyster
2007,21312,0,,-0.09295199182839632,67,"Molluscs live, fresh or chilled",Pacific cupped oyster
2007,451,0,,-0.14095238095238094,67,"Molluscs live, fresh or chilled",Pacific geoduck
2007,2,0,,0,67,"Molluscs live, fresh or chilled",Pacific horse clam
2007,46,0,,-0.23333333333333334,67,"Molluscs live, fresh or chilled",Pacific littleneck clam
2007,104.66666666666667,0,,2.4130434782608696,67,"Molluscs live, fresh or chilled",Scallops nei
2007,22.5,0,,-0.08163265306122448,77,"Crustaceans, live, fresh or chilled",Blue shrimp
2007,0,0,,0,77,"Crustaceans, live, fresh or chilled",Giant tiger prawn
2007,0,0,,0,77,"Crustaceans, live, fresh or chilled",Indo-Pacific swamp crab
2007,0,0,,0,77,"Crustaceans, live, fresh or chilled",Natantian decapods nei
2007,43351.77777777778,0,,-0.0033844967061821877,77,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2007,0.5,0,,-0.9,77,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
2007,47,0,,0,77,"Fish live, fresh or chilled for human consumption",Bastard halibuts nei
2007,0,0,,0,77,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
2007,330,0,,1.1428571428571428,77,"Fish live, fresh or chilled for human consumption",Longfin yellowtail
2007,0.5,0,,-0.8571428571428571,77,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2007,0,0,,0,77,"Fish live, fresh or chilled for human consumption",Milkfish
2007,734,0,,-0.7933558558558559,77,"Fish live, fresh or chilled for human consumption",Pacific bluefin tuna
2007,0,0,,-1,77,"Fish live, fresh or chilled for human consumption",Sixfinger threadfin
2007,5,0,,0,77,"Fish live, fresh or chilled for human consumption",Snappers nei
2007,2,0,,1,77,"Fish live, fresh or chilled for human consumption",Spotted rose snapper
2007,2078,0,,0.7565511411665258,77,"Fish live, fresh or chilled for human consumption",Yellowfin tuna
2007,10,0,,-0.47368421052631576,77,"Molluscs live, fresh or chilled",Abalones nei
2007,0,0,,0,77,"Molluscs live, fresh or chilled",Bear paw clam
2007,2,0,,0,77,"Molluscs live, fresh or chilled",Black ark
2007,22,0,,-0.717948717948718,77,"Molluscs live, fresh or chilled","Clams, etc. nei"
2007,8,0,,-0.9870759289176091,77,"Molluscs live, fresh or chilled",Cortez oyster
2007,2,0,,0,77,"Molluscs live, fresh or chilled",Cupped oysters nei
2007,2.3,0,,1.2999999999999998,77,"Molluscs live, fresh or chilled",Elongate giant clam
2007,0,0,,0,77,"Molluscs live, fresh or chilled",Fluted giant clam
2007,0,0,,0,77,"Molluscs live, fresh or chilled",Gastropods nei
2007,0.25,0,,-0.9375,77,"Molluscs live, fresh or chilled",Giant clam
2007,1,0,,0,77,"Molluscs live, fresh or chilled",Grand ark
2007,0,0,,0,77,"Molluscs live, fresh or chilled",Pacific asaphis
2007,0.252,0,,0,77,"Molluscs live, fresh or chilled",Pacific calico scallop
2007,1050,0,,0.4189189189189189,77,"Molluscs live, fresh or chilled",Pacific cupped oyster
2007,13,0,,-0.5,77,"Molluscs live, fresh or chilled",Red abalone
2007,0,0,,0,77,"Molluscs live, fresh or chilled",Rough turban
2007,280,0,,1.24,77,"Molluscs live, fresh or chilled",Sea mussels nei
2007,0.2,0,,0,77,"Molluscs live, fresh or chilled",Smooth giant clam
2007,0,0,,0,77,Other aquatic plants and animals,""
2007,1099.996,0,,-0.08726333585719753,77,Other aquatic plants and animals,Blacklip pearl oyster
2007,0,0,,0,77,Other aquatic plants and animals,Coarse seagrape
2007,,0,,0,77,Other aquatic plants and animals,Elkhorn sea moss
2007,9.48,0,,0.04624213662951115,77,Other aquatic plants and animals,Pearl oyster shells nei
2008,0,-0.8532145447011292,35423,0,21,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
2008,0,-0.8532145447011292,35423,0,21,"Fish live, fresh or chilled for human consumption",Atlantic cod
2008,26111.333333333332,-0.8532145447011292,106269,0.058238655553003796,21,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2008,11545,0,35423,0,21,"Fish live, fresh or chilled for human consumption",Salmonids nei
2008,3314,-0.8532145447011292,35423,-0.07481853713009493,21,"Molluscs live, fresh or chilled",American cupped oyster
2008,13679,-0.8532145447011292,106269,-0.15424249294120068,21,"Molluscs live, fresh or chilled",Blue mussel
2008,329,-0.8532145447011292,35423,0.5592417061611374,21,"Molluscs live, fresh or chilled",Butter clam
2008,191,-0.8532145447011292,70846,-0.2074688796680498,21,"Molluscs live, fresh or chilled",Marine molluscs nei
2008,27000,-0.8532145447011292,35423,0,21,"Molluscs live, fresh or chilled",Northern quahog(=Hard clam)
2008,577,-0.8532145447011292,35423,1.4870689655172413,21,"Molluscs live, fresh or chilled",Sand gaper
2008,9,-0.8532145447011292,70846,-0.18181818181818182,21,"Molluscs live, fresh or chilled",Scallops nei
2008,0,-0.8007293312627459,278579,0,31,"Crustaceans, live, fresh or chilled",Brine shrimp
2008,0,-0.8007293312627459,278579,0,31,"Crustaceans, live, fresh or chilled",Caribbean spiny lobster
2008,0,-0.8007293312627459,278579,0,31,"Crustaceans, live, fresh or chilled",Marine crabs nei
2008,0,-0.8007293312627459,278579,0,31,"Crustaceans, live, fresh or chilled",Northern white shrimp
2008,283.5,-0.8671528875084973,557158,0.3084615384615385,31,"Crustaceans, live, fresh or chilled",Penaeus shrimps nei
2008,0,-0.8007293312627459,278579,0,31,"Crustaceans, live, fresh or chilled",Southern white shrimp
2008,0,-0.8007293312627459,278579,0,31,"Crustaceans, live, fresh or chilled",Tropical spiny lobsters nei
2008,4231.033333333328,-0.8007293312627459,3342948,-0.06253588949635716,31,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2008,1.5,0,278579,0,31,"Fish live, fresh or chilled for human consumption",Atlantic spadefish
2008,,-1,,0,31,"Fish live, fresh or chilled for human consumption",Bluegill
2008,100,-0.8007293312627459,1671474,0.17647058823529413,31,"Fish live, fresh or chilled for human consumption",Cobia
2008,0,-0.8007293312627459,278579,0,31,"Fish live, fresh or chilled for human consumption",European seabass
2008,50,-0.8007293312627459,557158,0,31,"Fish live, fresh or chilled for human consumption",Florida pompano
2008,350,-0.8007293312627459,278579,0,31,"Fish live, fresh or chilled for human consumption",Gilthead seabream
2008,0,-0.8007293312627459,278579,0,31,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2008,294.9,-0.8007293312627459,1392895,-0.21166595380667239,31,"Fish live, fresh or chilled for human consumption",Red drum
2008,10,-0.8007293312627459,278579,9,31,"Fish live, fresh or chilled for human consumption",Tilapias nei
2008,45000,-0.8671528875084973,557158,0.49998333351851654,31,"Molluscs live, fresh or chilled",American cupped oyster
2008,287,-0.8007293312627459,835737,-0.20718232044198895,31,"Molluscs live, fresh or chilled",Mangrove cupped oyster
2008,0,-0.8007293312627459,278579,0,31,"Molluscs live, fresh or chilled",Queen conch
2008,6.799999999999995,-0.8007293312627459,278579,-0.32000000000000045,31,Other aquatic plants and animals,Eucheuma seaweeds nei
2008,0,-0.8007293312627459,278579,0,31,Other aquatic plants and animals,Gracilaria seaweeds
2008,73265,0,,0.03193047691484267,67,"Fish live, fresh or chilled for human consumption",Atlantic salmon
2008,175,0,,0,67,"Molluscs live, fresh or chilled",Abalones nei
2008,285,0,,-0.47513812154696133,67,"Molluscs live, fresh or chilled",Blue mussel
2008,11,0,,0,67,"Molluscs live, fresh or chilled",Butter clam
2008,0,0,,0,67,"Molluscs live, fresh or chilled",Cockles nei
2008,232,0,,-0.1773049645390071,67,"Molluscs live, fresh or chilled",Cupped oysters nei
2008,14,0,,-0.8157894736842105,67,"Molluscs live, fresh or chilled",European flat oyster
2008,0,0,,0,67,"Molluscs live, fresh or chilled",Flat oysters nei
2008,2492,0,,-0.1003610108303249,67,"Molluscs live, fresh or chilled",Japanese carpet shell
2008,0,0,,0,67,"Molluscs live, fresh or chilled",Marine molluscs nei
2008,0,0,,0,67,"Molluscs live, fresh or chilled",Olympia oyster
2008,18644,0,,-0.12518768768768768,67,"Molluscs live, fresh or chilled",Pacific cupped oyster
2008,598,0,,0.3259423503325942,67,"Molluscs live, fresh or chilled",Pacific geoduck
2008,5,0,,1.5,67,"Molluscs live, fresh or chilled",Pacific horse clam
2008,38,0,,-0.17391304347826086,67,"Molluscs live, fresh or chilled",Pacific littleneck clam
2008,184,0,,0.7579617834394904,67,"Molluscs live, fresh or chilled",Scallops nei
2008,44,0,,0.9555555555555556,77,"Crustaceans, live, fresh or chilled",Blue shrimp
2008,,0,,0,77,"Crustaceans, live, fresh or chilled",Giant tiger prawn
2008,0,0,,0,77,"Crustaceans, live, fresh or chilled",Indo-Pacific swamp crab
2008,0,0,,0,77,"Crustaceans, live, fresh or chilled",Natantian decapods nei
2008,49995.666666666664,0,,0.15325528108548656,77,"Crustaceans, live, fresh or chilled",Whiteleg shrimp
2008,0,0,,-1,77,"Fish live, fresh or chilled for human consumption",Barramundi(=Giant seaperch)
2008,56,0,,0.19148936170212766,77,"Fish live, fresh or chilled for human consumption",Bastard halibuts nei
2008,0,0,,0,77,"Fish live, fresh or chilled for human consumption",Flathead grey mullet
2008,473,0,,0.43333333333333335,77,"Fish live, fresh or chilled for human consumption",Longfin yellowtail
2008,,0,,-1,77,"Fish live, fresh or chilled for human consumption",Marine fishes nei
2008,0,0,,0,77,"Fish live, fresh or chilled for human consumption",Milkfish
2008,2919,0,,2.9768392370572205,77,"Fish live, fresh or chilled for human consumption",Pacific bluefin tuna
2008,,0,,0,77,"Fish live, fresh or chilled for human consumption",Sixfinger threadfin
2008,8,0,,0.6,77,"Fish live, fresh or chilled for human consumption",Snappers nei
2008,25,0,,11.5,77,"Fish live, fresh or chilled for human consumption",Spotted rose snapper
2008,3,0,,-0.9985563041385948,77,"Fish live, fresh or chilled for human consumption",Yellowfin tuna
2008,0.048,0,,-0.9952,77,"Molluscs live, fresh or chilled",Abalones nei
2008,0,0,,0,77,"Molluscs live, fresh or chilled",Bear paw clam
2008,5,0,,1.5,77,"Molluscs live, fresh or chilled",Black ark
2008,148,0,,5.7272727272727275,77,"Molluscs live, fresh or chilled","Clams, etc. nei"
2008,1162,0,,144.25,77,"Molluscs live, fresh or chilled",Cortez oyster
2008,5,0,,1.5,77,"Molluscs live, fresh or chilled",Cupped oysters nei
2008,0.9500000000000001,0,,-0.5869565217391304,77,"Molluscs live, fresh or chilled",Elongate giant clam
2008,0.005,0,,0,77,"Molluscs live, fresh or chilled",Fluted giant clam
2008,0,0,,0,77,"Molluscs live, fresh or chilled",Gastropods nei
2008,0.1,0,,-0.6,77,"Molluscs live, fresh or chilled",Giant clam
2008,1,0,,0,77,"Molluscs live, fresh or chilled",Grand ark
2008,0,0,,0,77,"Molluscs live, fresh or chilled",Pacific asaphis
2008,,0,,-1,77,"Molluscs live, fresh or chilled",Pacific calico scallop
2008,865,0,,-0.1761904761904762,77,"Molluscs live, fresh or chilled",Pacific cupped oyster
2008,30,0,,1.3076923076923077,77,"Molluscs live, fresh or chilled",Red abalone
2008,0,0,,0,77,"Molluscs live, fresh or chilled",Rough turban
2008,354,0,,0.2642857142857143,77,"Molluscs live, fresh or chilled",Sea mussels nei
2008,0.25,0,,0.24999999999999994,77,"Molluscs live, fresh or chilled",Smooth giant clam
2008,150,0,,0,77,Other aquatic plants and animals,""
2008,1890.758,0,,0.7188771595533073,77,Other aquatic plants and animals,Blacklip pearl oyster
2008,0,0,,0,77,Other aquatic plants and animals,Coarse seagrape
2008,0,0,,0,77,Other aquatic plants and animals,Elkhorn sea moss
2008,10.927,0,,0.15263713080168767,77,Other aquatic plants and animals,Pearl oyster shells nei
2009,,-1,,0,21,"Fish live, fresh or chilled for human consumption",Atlantic bluefin tuna
2009,,-1,,0,21,"Fish live, fresh or chilled for human consumption",Atlantic cod
