Latitude,Longitude,Average of MicroPlastic,Sample_Date
10.47,-64.71,0.00108,1998-12-10 00:00:00
10.53,-64.62,0,1998-12-10 00:00:00
10.72,-65.15,0.00108,1998-12-11 00:00:00
10.7,-66.05,0,1998-12-12 00:00:00
11.07,-66.37,0.014579,1998-12-12 00:00:00
11.42,-66.5,0.00108,1998-12-12 00:00:00
11.51,-62.84,0,1998-12-12 00:00:00
11.79,-62.27,0,1998-12-12 00:00:00
10.78,-64.15,0.000337,1998-12-13 00:00:00
11.04,-63.41,0.00054,1998-12-13 00:00:00
11.6,-66.75,0,1998-12-13 00:00:00
11.63,-67.15,0.00162,1998-12-13 00:00:00
11.78,-67.35,0,1998-12-13 00:00:00
10.65,-65.52,0.004907,1998-12-14 00:00:00
10.72,-64.97,0,1998-12-14 00:00:00
11.54,-67.44,0,1998-12-14 00:00:00
12.1,-68.34,0.00054,1998-12-14 00:00:00
12.1,-68.05,0,1998-12-14 00:00:00
10.74,-65.74,0,1998-12-15 00:00:00
11.22,-66.52,0.00162,1998-12-15 00:00:00
11.86,-67.63,0,1998-12-16 00:00:00
12.61,-68.64,0,1998-12-16 00:00:00
13.12,-69.81,0,1998-12-17 00:00:00
13.67,-70.82,0,1998-12-17 00:00:00
12.98,-69.43,0,1998-12-18 00:00:00
14.98,-73.11,0,1998-12-18 00:00:00
15.24,-74.62,0.001661,1998-12-18 00:00:00
14.15,-70.94,0,1998-12-19 00:00:00
15.55,-72.15,0,1998-12-19 00:00:00
15.77,-76.08,0,1998-12-19 00:00:00
15.9,-73,0,1998-12-20 00:00:00
16.3,-78.8,0,1998-12-20 00:00:00
16.3,-77.4,0,1998-12-20 00:00:00
16.43,-79.94,0.003858,1998-12-20 00:00:00
17.08,-73.99,0,1998-12-21 00:00:00
16.4,-81.34,0,1998-12-22 00:00:00
16.58,-82.21,0.00108,1998-12-22 00:00:00
17.71,-74.35,0.00054,1998-12-22 00:00:00
17.89,-74.32,0,1998-12-22 00:00:00
17.95,-74.18,0,1998-12-22 00:00:00
16.74,-83.04,0,1998-12-23 00:00:00
17.77,-74.39,0,1998-12-23 00:00:00
17.44,-83.88,0.00108,1998-12-24 00:00:00
17.55,-83.58,0.00108,1998-12-24 00:00:00
18.24,-76.4,0.00054,1998-12-24 00:00:00
18.83,-75.97,0,1998-12-24 00:00:00
19.43,-77.35,0.00108,1998-12-25 00:00:00
16.96,-84.71,0.011879,1998-12-26 00:00:00
17.29,-84.13,0.00054,1998-12-26 00:00:00
19.35,-78.43,0.00054,1998-12-26 00:00:00
19.44,-78.88,0.00054,1998-12-26 00:00:00
19.71,-79.57,0.00054,1998-12-27 00:00:00
20.58,-81.74,0,1998-12-31 00:00:00
21.08,-82.52,0.00108,1999-01-01 00:00:00
21.47,-83.92,0,1999-01-01 00:00:00
21.69,-84.68,0,1999-01-02 00:00:00
24.32,-84.47,0,1999-01-03 00:00:00
24.36,-82.66,0,1999-01-04 00:00:00
24.51,-82.44,0,1999-01-05 00:00:00
24.08,-82.6,0,1999-01-06 00:00:00
24.18,-81.87,0,1999-01-08 00:00:00
24.08,-81.3,0,1999-02-10 00:00:00
24.5,-80.62,0.00054,1999-02-10 00:00:00
26.82,-79.99,0,1999-02-10 00:00:00
24.77,-80.2,0.0027,1999-02-11 00:00:00
25.86,-79.87,0.014039,1999-02-11 00:00:00
27.01,-79.5,0.00216,1999-02-11 00:00:00
27.7,-79.29,0,1999-02-11 00:00:00
26.93,-79.75,0,1999-02-12 00:00:00
27.68,-79.09,0,1999-02-12 00:00:00
28.06,-79.61,0,1999-02-12 00:00:00
28.25,-78.56,0.00486,1999-02-12 00:00:00
28.21,-78.03,0,1999-02-13 00:00:00
26.74,-76.97,0.007019,1999-02-15 00:00:00
28.19,-71.64,0.00432,1999-02-15 00:00:00
24.67,-75.56,0.017297,1999-02-16 00:00:00
28,-69.51,0.000831,1999-02-16 00:00:00
28.04,-70.42,0.00324,1999-02-16 00:00:00
27.76,-68.42,0.0009,1999-02-17 00:00:00
26.76,-67.36,0.008099,1999-02-18 00:00:00
27.16,-67.38,0.006479,1999-02-18 00:00:00
25.64,-68.25,0.007199,1999-02-19 00:00:00
26.16,-67.6,0.008774,1999-02-19 00:00:00
25.25,-68.2,0.0059395,1999-02-20 00:00:00
25.27,-68.2,0,1999-02-20 00:00:00
25.3,-68.2,0.00432,1999-02-20 00:00:00
25.32,-68.45,0.0064795,1999-02-20 00:00:00
25.34,-68.47,0.00108,1999-02-20 00:00:00
25.37,-68.49,0.007559,1999-02-20 00:00:00
25.49,-68.24,0.081668,1999-02-20 00:00:00
23.74,-74.7,0.00162,1999-02-21 00:00:00
24.55,-68.2,0.009553,1999-02-21 00:00:00
22.88,-73.6,0,1999-02-22 00:00:00
23.35,-67.51,0.001473,1999-02-22 00:00:00
23.89,-67.95,0,1999-02-22 00:00:00
22.34,-67.69,0.00108,1999-02-23 00:00:00
23.12,-67.46,0,1999-02-23 00:00:00
21.02,-68.55,0.0027,1999-02-24 00:00:00
21.44,-68.22,0,1999-02-24 00:00:00
20.8,-68.79,0.152538,1999-02-25 00:00:00
18.66,-75.85,0,1999-02-26 00:00:00
20.14,-68.88,0.00108,1999-02-26 00:00:00
19.22,-69.16,0.00054,1999-02-27 00:00:00
17.21,-77.51,0.006299,1999-02-28 00:00:00
17,-78.19,0.00054,1999-03-01 00:00:00
16.63,-79.49,0.0027,1999-03-02 00:00:00
16.89,-80.38,0.00216,1999-03-02 00:00:00
17.03,-81.71,0,1999-03-02 00:00:00
16.22,-86.2,0,1999-03-04 00:00:00
16.66,-84.63,0.00054,1999-03-04 00:00:00
16.83,-83.49,0,1999-03-04 00:00:00
19.87,-69.35,0,1999-03-04 00:00:00
24.14,-81.99,0.00243,1999-03-16 00:00:00
24.12,-80.81,0.002879,1999-03-27 00:00:00
24.4,-79.83,0.018359,1999-03-27 00:00:00
24.22,-80.66,0.00054,1999-03-28 00:00:00
24.29,-81.25,0.000982,1999-03-28 00:00:00
24.59,-79.38,0.048596,1999-03-28 00:00:00
24.76,-80.16,0.000491,1999-03-28 00:00:00
25.65,-79.46,0.009449,1999-03-28 00:00:00
24.76,-79.7,0,1999-03-29 00:00:00
26.72,-79.58,0.003375,1999-03-29 00:00:00
28.07,-79.46,0.000491,1999-03-29 00:00:00
25.48,-79.48,0.00054,1999-03-30 00:00:00
28.4,-79.98,0.00054,1999-03-30 00:00:00
28.76,-80.1,0.023333,1999-03-30 00:00:00
29.95,-80.23,0,1999-03-30 00:00:00
26.13,-78.81,0.00162,1999-03-31 00:00:00
26.21,-78.42,0,1999-03-31 00:00:00
26.25,-79.11,0,1999-03-31 00:00:00
26.1,-78.29,0,1999-04-01 00:00:00
26.17,-78.08,0.00054,1999-04-01 00:00:00
26.87,-77.39,0.00324,1999-04-02 00:00:00
25.48,-75.56,0.010799,1999-04-03 00:00:00
26.26,-75.62,0.051596,1999-04-03 00:00:00
31.69,-74.56,0.016199,1999-04-03 00:00:00
32.08,-75.2,0.00504,1999-04-03 00:00:00
24.63,-75.42,0.004984,1999-04-04 00:00:00
31.26,-74.12,0.00405,1999-04-04 00:00:00
31.44,-73.62,0.00405,1999-04-04 00:00:00
31.56,-72.78,0.00486,1999-04-05 00:00:00
31.61,-70.95,0,1999-04-05 00:00:00
30.96,-70.13,0.003085,1999-04-06 00:00:00
31.19,-70.34,0,1999-04-06 00:00:00
31.44,-70.95,0,1999-04-06 00:00:00
23.79,-74.96,0.010259,1999-04-07 00:00:00
31.04,-69.34,0.00378,1999-04-07 00:00:00
31.3,-68.4,0.018898,1999-04-07 00:00:00
23.78,-74.5,0.00108,1999-04-08 00:00:00
31.45,-67.79,0.00324,1999-04-08 00:00:00
31.61,-67.18,0.060745,1999-04-08 00:00:00
24.86,-74.32,0.011339,1999-04-09 00:00:00
25.4,-74.07,0.021058,1999-04-09 00:00:00
31.91,-66.69,0.008639,1999-04-09 00:00:00
32.18,-65.82,0.00432,1999-04-09 00:00:00
25.82,-73.86,0.029698,1999-04-10 00:00:00
26.17,-73.47,0.011879,1999-04-10 00:00:00
26.79,-72.96,0.0027,1999-04-10 00:00:00
26.98,-72.55,0.085853,1999-04-11 00:00:00
27.08,-72.57,0.020518,1999-04-12 00:00:00
27.45,-71.98,0.018359,1999-04-12 00:00:00
28.17,-70.99,0.00594,1999-04-13 00:00:00
28.63,-70.08,0.028618,1999-04-13 00:00:00
31.27,-63.55,0.00216,1999-04-13 00:00:00
29.06,-69.47,0.00594,1999-04-14 00:00:00
29.59,-68.7,0,1999-04-14 00:00:00
30.15,-62.18,0.057235,1999-04-14 00:00:00
30.71,-62.86,0.008999,1999-04-14 00:00:00
28.39,-61.02,0.038965,1999-04-15 00:00:00
29.3,-61.44,0.002946,1999-04-15 00:00:00
30.49,-67.72,0.001963,1999-04-15 00:00:00
31.17,-66.78,0.024298,1999-04-15 00:00:00
26.26,-60.79,0.050216,1999-04-16 00:00:00
27.38,-60.83,0.006479,1999-04-16 00:00:00
31.14,-66.25,0.0027,1999-04-16 00:00:00
24.49,-60.83,0.034017,1999-04-17 00:00:00
25.42,-60.75,0.027769,1999-04-17 00:00:00
32.06,-64.65,0.0009,1999-04-17 00:00:00
22.74,-60.05,0.054536,1999-04-18 00:00:00
23.48,-60.95,0.007019,1999-04-18 00:00:00
21.04,-61.12,0.0027,1999-04-19 00:00:00
21.91,-61.14,0,1999-04-19 00:00:00
32.58,-64.67,0.014579,1999-04-21 00:00:00
32.89,-64.75,0.029698,1999-04-22 00:00:00
33.45,-65.66,0.00594,1999-04-22 00:00:00
34.2,-66.59,0.00108,1999-04-23 00:00:00
34.85,-66.94,0.001963,1999-04-23 00:00:00
35.25,-68.72,0.00135,1999-04-25 00:00:00
35.31,-69.59,0.012342,1999-04-25 00:00:00
35.76,-69.71,0,1999-04-26 00:00:00
41.15,-70.75,0,1999-04-29 00:00:00
18.67,-64.98,0.004612000000000001,1999-05-11 00:00:00
19.32,-65.08,0.003,1999-05-11 00:00:00
19.99,-65.14,0.0014999999999999998,1999-05-12 00:00:00
21.65,-64.97,0.00135,1999-05-13 00:00:00
22.26,-64.87,0.056695,1999-05-13 00:00:00
22.57,-64.8,0.008099,1999-05-14 00:00:00
23.05,-64.92,0.115416,1999-05-14 00:00:00
23.65,-64.86,0.0332915,1999-05-15 00:00:00
24.25,-64.77,0.037379,1999-05-16 00:00:00
26.31,-65.09,0.006007,1999-05-17 00:00:00
26.9,-65.24,0.0012,1999-05-17 00:00:00
27.58,-65.05,0.01724,1999-05-18 00:00:00
28.09,-65.04,0.025378,1999-05-18 00:00:00
28.68,-65.05,0.008399,1999-05-18 00:00:00
28.68,-65.05,0.010799,1999-05-19 00:00:00
29.17,-65.08,0.041037,1999-05-19 00:00:00
31.1,-65.07,0.055701,1999-05-20 00:00:00
32.84,-64.69,0.0089995,1999-05-25 00:00:00
34.49,-65.01,0.014309,1999-05-26 00:00:00
35.31,-65.27,0.012597,1999-05-26 00:00:00
36.54,-65.76,0.00162,1999-05-27 00:00:00
38.26,-65.32,0.00054,1999-05-28 00:00:00
42.44,-67.56,0,1999-06-24 00:00:00
43.38,-68.53,0,1999-06-24 00:00:00
41.58,-66.7,0,1999-06-25 00:00:00
42.46,-67.4,0,1999-06-25 00:00:00
42.12,-67.72,0.00054,1999-06-26 00:00:00
42.52,-68.14,0,1999-06-26 00:00:00
42.86,-68.91,0,1999-06-27 00:00:00
42.87,-69.43,0,1999-06-27 00:00:00
42.46,-70.59,0.00216,1999-06-28 00:00:00
42.76,-70.06,0,1999-06-28 00:00:00
42.04,-68.78,0,1999-07-05 00:00:00
42.17,-69.9,0.000676,1999-07-05 00:00:00
41.95,-67.58,0.00072,1999-07-06 00:00:00
42.01,-67.91,0,1999-07-06 00:00:00
41.94,-67.13,0.00432,1999-07-07 00:00:00
41.44,-65.75,0.0027,1999-07-08 00:00:00
41.73,-64.74,0,1999-07-08 00:00:00
42.24,-63.21,0,1999-07-09 00:00:00
42.53,-62.27,0,1999-07-09 00:00:00
43.04,-60.92,0,1999-07-10 00:00:00
43.33,-59.93,0.003323,1999-07-10 00:00:00
44.14,-59.85,0,1999-07-12 00:00:00
44.33,-59.17,0.00108,1999-07-12 00:00:00
44.04,-61.96,0,1999-07-14 00:00:00
44.23,-60.95,0,1999-07-14 00:00:00
44.22,-62.93,0.00054,1999-07-15 00:00:00
44.36,-63.18,0.000675,1999-07-15 00:00:00
44.08,-64.26,0,1999-07-17 00:00:00
44.34,-64.24,0,1999-07-18 00:00:00
40.81,-70.72,0,1999-07-22 00:00:00
40.91,-70.59,0,1999-07-22 00:00:00
43.96,-66.94,0.001706,1999-07-22 00:00:00
40.24,-70.13,0.00054,1999-07-23 00:00:00
40.48,-70.07,0.00054,1999-07-23 00:00:00
39.57,-69.85,0,1999-07-24 00:00:00
39.62,-70.14,0,1999-07-24 00:00:00
43.99,-67.76,0,1999-07-25 00:00:00
42.92,-70.02,0,1999-08-06 00:00:00
42.95,-70.47,0,1999-08-06 00:00:00
42.43,-69.4,0,1999-08-07 00:00:00
42.48,-68.77,0,1999-08-07 00:00:00
42.31,-67.73,0.0006,1999-08-08 00:00:00
40.86,-70.79,0.00054,1999-10-16 00:00:00
44.04,-68.39,0,1999-10-18 00:00:00
44.29,-68.3,0,1999-10-18 00:00:00
38.4,-70.57,0.00108,1999-10-19 00:00:00
38.29,-70.51,0,1999-10-20 00:00:00
38.38,-69.57,0,1999-10-20 00:00:00
41.83,-66.29,0,1999-10-20 00:00:00
42.47,-67.22,0.00072,1999-10-20 00:00:00
37.72,-66.48,0.0171015,1999-10-21 00:00:00
38.34,-69.93,0,1999-10-21 00:00:00
39.17,-66.08,0,1999-10-21 00:00:00
40.83,-65.51,0.00108,1999-10-21 00:00:00
37.1,-66.96,0.080994,1999-10-22 00:00:00
39.54,-64.31,0.00054,1999-10-22 00:00:00
40.13,-64.18,0,1999-10-22 00:00:00
36.7,-65.03,0.002632,1999-10-23 00:00:00
37.08,-63.2,0.00405,1999-10-23 00:00:00
36.52,-63.6,0.0054,1999-10-24 00:00:00
35.69,-62.43,0.019438,1999-10-25 00:00:00
35.9,-62.59,0.018898,1999-10-25 00:00:00
36.54,-64.19,0.0180885,1999-10-25 00:00:00
34.3,-61.27,0.00486,1999-10-26 00:00:00
34.37,-63.52,0.018359,1999-10-26 00:00:00
34.89,-63.04,0.008485,1999-10-26 00:00:00
35.63,-62.01,0.00189,1999-10-26 00:00:00
32.35,-60.91,0.0027,1999-10-27 00:00:00
33.03,-64.39,0.009599,1999-10-27 00:00:00
34.3,-61.27,0.022138,1999-10-27 00:00:00
29.64,-58.45,0.00378,1999-10-29 00:00:00
30.53,-58.93,0.017977,1999-10-29 00:00:00
31.22,-59.48,0.006557,1999-10-29 00:00:00
31.75,-63.15,0.035637,1999-10-29 00:00:00
32.22,-64.12,0.00486,1999-10-29 00:00:00
30.83,-60.92,0.00378,1999-10-30 00:00:00
31.39,-61.9,0.020698,1999-10-30 00:00:00
26.42,-57.99,0.0077135,1999-10-31 00:00:00
28.87,-59.78,0.0027,1999-10-31 00:00:00
21.9,-59.04,0.028777,1999-11-01 00:00:00
22.7,-58.82,0.002945,1999-11-01 00:00:00
24.1,-58.43,0.00108,1999-11-01 00:00:00
26.43,-58.01,0.007199,1999-11-01 00:00:00
26.44,-58.02,0.022869,1999-11-01 00:00:00
26.45,-58.02,0.00405,1999-11-01 00:00:00
26.47,-58.03,0.016199,1999-11-01 00:00:00
26.48,-58.03,0.006942,1999-11-01 00:00:00
26.5,-58.03,0.00216,1999-11-01 00:00:00
27.35,-58.77,0.002314,1999-11-01 00:00:00
28.18,-59.32,0.00594,1999-11-01 00:00:00
20.72,-59.51,0.011879,1999-11-02 00:00:00
25.35,-57.62,0.017279,1999-11-02 00:00:00
26.41,-58.01,0.022798,1999-11-02 00:00:00
19.04,-59.72,0.00108,1999-11-03 00:00:00
19.87,-59.71,0.00027,1999-11-03 00:00:00
22.76,-57.59,0.00216,1999-11-03 00:00:00
23.95,-57.68,0,1999-11-03 00:00:00
19.98,-57.82,0.041037,1999-11-04 00:00:00
21.22,-57.73,0,1999-11-04 00:00:00
17.05,-58.53,0.006599,1999-11-05 00:00:00
18.33,-58.12,0.006299,1999-11-05 00:00:00
14.41,-59.32,0,1999-11-06 00:00:00
15.49,-58.88,0.0054,1999-11-06 00:00:00
15.45,-60.75,0.016199,1999-11-08 00:00:00
11.78,-59.63,0,1999-11-09 00:00:00
12.1,-59.53,0,1999-11-09 00:00:00
14.2,-60.58,0.0006,1999-11-09 00:00:00
15.11,-60.49,0,1999-11-09 00:00:00
11.45,-59.51,0.008099,1999-11-10 00:00:00
11.68,-59.55,0,1999-11-10 00:00:00
12.34,-60.03,0.00027,1999-11-10 00:00:00
12.81,-59.99,0.00027,1999-11-10 00:00:00
13.47,-60.41,0,1999-11-10 00:00:00
11.55,-59.95,0.000771,1999-11-11 00:00:00
14.43,-61.15,0.007199,1999-11-19 00:00:00
17.39,-64.93,0.0036,1999-12-02 00:00:00
17.67,-64.99,0.0054,1999-12-02 00:00:00
16.9,-64.06,0.000771,1999-12-03 00:00:00
15.36,-61.78,0.00054,1999-12-04 00:00:00
15.38,-61.8,0,1999-12-04 00:00:00
15.66,-62.68,0.00054,1999-12-04 00:00:00
14.44,-61.66,0.006479,1999-12-05 00:00:00
14.64,-61.47,0.001799,1999-12-05 00:00:00
12.98,-61.5,0.00324,1999-12-06 00:00:00
13.08,-61.35,0,1999-12-06 00:00:00
13.11,-61.37,0,1999-12-06 00:00:00
13.85,-61.32,0,1999-12-06 00:00:00
13.87,-61.59,0.00054,1999-12-06 00:00:00
12.57,-61.64,0.00378,1999-12-07 00:00:00
12.42,-61.76,0,1999-12-08 00:00:00
12.9,-61.8,0.00225,1999-12-08 00:00:00
12.51,-61.52,0,1999-12-09 00:00:00
11.93,-62.07,0,1999-12-11 00:00:00
11.88,-62.97,0,1999-12-12 00:00:00
12.13,-62.2,0.00045,1999-12-12 00:00:00
10.88,-63.47,0,1999-12-13 00:00:00
11.47,-62.59,0.000953,1999-12-13 00:00:00
10.41,-64.62,0,1999-12-14 00:00:00
10.45,-64.9,0,1999-12-14 00:00:00
10.56,-64.31,0.001543,1999-12-14 00:00:00
10.67,-65.36,0.001543,1999-12-14 00:00:00
10.89,-65.43,0.0012,1999-12-15 00:00:00
11.57,-67.16,0,1999-12-15 00:00:00
11.92,-68.37,0.0054,1999-12-15 00:00:00
11.17,-67.28,0.00108,1999-12-16 00:00:00
12.2,-69.81,0.00216,1999-12-16 00:00:00
12.08,-68.42,0.0024,1999-12-17 00:00:00
13.02,-71.22,0.007199,1999-12-17 00:00:00
14.44,-73.73,0.00108,1999-12-18 00:00:00
16.14,-76.05,0,1999-12-19 00:00:00
12.43,-69.03,0.000415,1999-12-20 00:00:00
13.1,-69.98,0.0027,1999-12-20 00:00:00
17.28,-77.67,0.019978,1999-12-20 00:00:00
17.58,-74.16,0.00216,1999-12-22 00:00:00
18.56,-78.65,0.008099,1999-12-22 00:00:00
19.29,-79.21,0.027538,1999-12-22 00:00:00
19.8,-79.69,0,1999-12-23 00:00:00
20.18,-79.84,0,1999-12-23 00:00:00
20.35,-79.97,0,1999-12-24 00:00:00
24.1,-82.88,0.00108,2000-01-05 00:00:00
24.24,-81.86,0.00054,2000-01-06 00:00:00
24.24,-81.83,0,2000-01-06 00:00:00
25.35,-82.58,0.0027,2000-02-05 00:00:00
26.74,-82.75,0.00036,2000-02-05 00:00:00
24.5,-82.77,0.00108,2000-02-06 00:00:00
24.48,-81.66,0.010799,2000-02-15 00:00:00
24.33,-81.03,0.00162,2000-02-16 00:00:00
24.39,-81.71,0.00054,2000-02-16 00:00:00
24.63,-80.39,0.00594,2000-02-16 00:00:00
23.85,-80.85,0.000491,2000-02-17 00:00:00
24.58,-80.54,0.00054,2000-02-17 00:00:00
25.23,-80.05,0.00108,2000-02-17 00:00:00
25.51,-79.52,0.00054,2000-02-17 00:00:00
25.02,-79.9,0.00108,2000-02-18 00:00:00
26.21,-78.1,0.003701,2000-02-19 00:00:00
26.68,-79.22,0.00216,2000-02-19 00:00:00
26.79,-79.83,0.00216,2000-02-19 00:00:00
24.37,-74.65,0.010259,2000-02-20 00:00:00
25.15,-75.16,0.00054,2000-02-20 00:00:00
25.73,-76.26,0.00432,2000-02-20 00:00:00
27.65,-78.96,0,2000-02-20 00:00:00
27.99,-78.26,0.008099,2000-02-20 00:00:00
23.37,-73.98,0.033477,2000-02-21 00:00:00
27.69,-75.45,0.000982,2000-02-21 00:00:00
28,-76.96,0,2000-02-21 00:00:00
22.24,-73.72,0.014039,2000-02-22 00:00:00
22.78,-73.74,0.010799,2000-02-22 00:00:00
21.23,-73.83,0.00054,2000-02-23 00:00:00
24.59,-71.65,0.004983,2000-02-23 00:00:00
20.53,-73.81,0.00054,2000-02-24 00:00:00
20.61,-73.82,0.00054,2000-02-24 00:00:00
23.91,-70.19,0.000491,2000-02-24 00:00:00
22.87,-69.81,0.004199,2000-02-25 00:00:00
23.5,-69.96,0.027898,2000-02-25 00:00:00
19.66,-73.75,0.00324,2000-02-26 00:00:00
21.41,-68.33,0,2000-02-26 00:00:00
22.15,-69.15,0.00216,2000-02-26 00:00:00
22.17,-69.17,0.006479,2000-02-26 00:00:00
20.08,-68.15,0.00108,2000-02-27 00:00:00
20.95,-68.11,0,2000-02-27 00:00:00
20.97,-68.11,0,2000-02-27 00:00:00
19.55,-68.34,0,2000-02-28 00:00:00
19.71,-69.16,0.007559,2000-02-28 00:00:00
18.44,-75.76,0.00216,2000-03-01 00:00:00
20.73,-69.88,0.000798,2000-03-01 00:00:00
17.13,-76.7,0,2000-03-02 00:00:00
19.71,-69.69,0.013195,2000-03-02 00:00:00
20.01,-69.94,0.001963,2000-03-02 00:00:00
16.87,-78.6,0.0027,2000-03-03 00:00:00
17.33,-77.64,0.00054,2000-03-03 00:00:00
19.44,-69.28,0,2000-03-03 00:00:00
17.02,-79.91,0.00054,2000-03-04 00:00:00
19.15,-69.56,0,2000-03-04 00:00:00
16.71,-80.47,0.00162,2000-03-05 00:00:00
16.73,-81.21,0,2000-03-05 00:00:00
16.76,-81.93,0.008099,2000-03-05 00:00:00
16.2,-83.99,0.007019,2000-03-08 00:00:00
16.43,-84.47,0.013499,2000-03-08 00:00:00
19.33,-69.16,0.007019,2000-03-08 00:00:00
19.88,-69.96,0.00486,2000-03-09 00:00:00
19.95,-70.76,0.00432,2000-03-09 00:00:00
18.9,-75.02,0.00054,2000-03-11 00:00:00
19.1,-74.37,0.005,2000-03-11 00:00:00
19.39,-74.05,0,2000-03-11 00:00:00
19.57,-73.96,0,2000-03-11 00:00:00
18.73,-75.51,0,2000-03-12 00:00:00
18.77,-76.27,0.002667,2000-03-12 00:00:00
19.04,-76.93,0,2000-03-13 00:00:00
19.09,-77.96,0.00378,2000-03-13 00:00:00
19.15,-77.31,0,2000-03-13 00:00:00
19.48,-78.87,0.00054,2000-03-14 00:00:00
19.55,-79.18,0,2000-03-14 00:00:00
23.95,-82.22,0,2000-03-19 00:00:00
23.98,-81.97,0.001661,2000-03-19 00:00:00
23.99,-81.91,0.00054,2000-03-19 00:00:00
24.1,-82.08,0.00162,2000-03-19 00:00:00
24.21,-82.18,0.00594,2000-03-19 00:00:00
24.25,-81.93,0.004725,2000-03-20 00:00:00
24.41,-85.03,0.007019,2000-03-22 00:00:00
24.24,-82.37,0,2000-03-23 00:00:00
24.44,-80.76,0,2000-03-31 00:00:00
24.32,-80.3,0.0012,2000-04-01 00:00:00
24.67,-79.56,0,2000-04-01 00:00:00
25.39,-79.38,0,2000-04-01 00:00:00
26.22,-79.71,0,2000-04-01 00:00:00
25.04,-79.43,0,2000-04-02 00:00:00
25.79,-79.34,0.013885,2000-04-02 00:00:00
27.82,-79.99,0.00054,2000-04-02 00:00:00
26.73,-79.83,0,2000-04-03 00:00:00
29.15,-79.77,0.000491,2000-04-03 00:00:00
29.69,-79.05,0,2000-04-03 00:00:00
30.15,-77.71,0,2000-04-03 00:00:00
28.58,-79.12,0.00054,2000-04-04 00:00:00
29.35,-78.18,0.010799,2000-04-04 00:00:00
29.95,-77.1,0,2000-04-05 00:00:00
31.27,-73.64,0,2000-04-05 00:00:00
31.39,-74,0.00108,2000-04-05 00:00:00
30.43,-74.83,0.017356,2000-04-06 00:00:00
30.48,-75.05,0.0009,2000-04-06 00:00:00
31.13,-73.41,0.00108,2000-04-06 00:00:00
30.72,-74.02,0.006479,2000-04-07 00:00:00
30.93,-73.48,0,2000-04-07 00:00:00
31.27,-72.76,0,2000-04-07 00:00:00
31.48,-72.16,0.00432,2000-04-07 00:00:00
31.67,-71.92,0.010801,2000-04-07 00:00:00
31.04,-72.7,0.0054,2000-04-08 00:00:00
31.36,-71.43,0.00216,2000-04-08 00:00:00
31.89,-71.22,0.00486,2000-04-08 00:00:00
31.57,-70.74,0.00594,2000-04-09 00:00:00
31.88,-69.68,0.006381,2000-04-09 00:00:00
32.03,-68.92,0.002025,2000-04-09 00:00:00
32.04,-68.36,0.012824,2000-04-10 00:00:00
32.13,-67.4,0.009179,2000-04-10 00:00:00
30.53,-65.88,0.00486,2000-04-11 00:00:00
31.14,-66.16,0.0054,2000-04-11 00:00:00
31.37,-66.3,0.021058,2000-04-11 00:00:00
31.68,-66.3,0.050756,2000-04-11 00:00:00
31.96,-67.32,0.02798,2000-04-11 00:00:00
32.05,-67.19,0.00617,2000-04-11 00:00:00
31.05,-65.75,0.024298,2000-04-12 00:00:00
32.18,-63.98,0.002492,2000-04-16 00:00:00
32.38,-64.38,0.00589,2000-04-16 00:00:00
31.73,-63.11,0.00216,2000-04-17 00:00:00
31.85,-62.65,0.009179,2000-04-17 00:00:00
32.31,-63.7,0.0027,2000-04-17 00:00:00
31.27,-63.78,0.018359,2000-04-18 00:00:00
30.86,-64.16,0.00405,2000-04-19 00:00:00
31.45,-61.06,0.00108,2000-04-19 00:00:00
31.5,-60.47,0.009179,2000-04-19 00:00:00
29.13,-65.53,0.000982,2000-04-20 00:00:00
30.07,-65.3,0.013707,2000-04-20 00:00:00
30.84,-65.66,0.000982,2000-04-20 00:00:00
31.41,-59.66,0.00432,2000-04-20 00:00:00
28.51,-65.83,0.007199,2000-04-21 00:00:00
27.78,-67.52,0.008639,2000-04-22 00:00:00
28.02,-66.62,0.027448,2000-04-22 00:00:00
28.49,-58.73,0.032937,2000-04-22 00:00:00
29.39,-58.55,0.007019,2000-04-22 00:00:00
25.23,-59.2,0.007019,2000-04-23 00:00:00
26.3,-59.9,0.041577,2000-04-23 00:00:00
28.08,-68.61,0.001543,2000-04-23 00:00:00
28.34,-69.21,0.017279,2000-04-23 00:00:00
26.68,-70.05,0.116631,2000-04-24 00:00:00
27.32,-69.39,0.00252,2000-04-24 00:00:00
21.98,-60.05,0.001157,2000-04-25 00:00:00
23.06,-59.8,0.023218,2000-04-25 00:00:00
25.76,-70.95,0.010799,2000-04-25 00:00:00
19.2,-60.69,0,2000-04-26 00:00:00
19.85,-60.53,0.011339,2000-04-26 00:00:00
24.89,-73.03,0.016199,2000-04-26 00:00:00
17.81,-60.77,0,2000-04-27 00:00:00
15.93,-60.81,0.00054,2000-04-28 00:00:00
17,-60.76,0,2000-04-28 00:00:00
17.65,-62.55,0.00054,2000-05-03 00:00:00
26.69,-79.82,0.00162,2000-05-03 00:00:00
17.99,-63.17,0,2000-05-04 00:00:00
16.55,-65.69,0.00162,2000-05-15 00:00:00
17.37,-65.25,0,2000-05-15 00:00:00
17.32,-66.41,0,2000-05-16 00:00:00
17.77,-67.08,0.0027,2000-05-16 00:00:00
18.45,-67.76,0.001799,2000-05-17 00:00:00
18.91,-68.24,0.0056695,2000-05-18 00:00:00
